User_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
PP1068434,127,1,1135.82,2,1,1,4,Lost
PP1068435,18,6,37429.4,5,5,4,14,High Value
PP1068436,5,4,10479.23,5,4,3,12,Loyal
PP1068438,45,5,48606.479999999996,4,5,4,13,High Value
PP1068439,17,5,8686.5,5,5,2,12,Loyal
PP1068440,17,4,98514.19,5,4,5,14,High Value
PP1068442,208,2,5061.29,1,2,2,5,Needs Attention
PP1068443,129,4,8299.54,2,4,2,8,Regular
PP1068444,130,1,2838.82,2,1,1,4,Lost
PP1068445,45,1,62.06,4,1,1,6,Needs Attention
PP1068446,26,1,1563.95,5,1,1,7,Regular
PP1068447,210,2,11719.77,1,2,3,6,Needs Attention
PP1068448,94,2,6174.679999999999,3,2,2,7,Regular
PP1068449,11,2,50816.670000000006,5,2,4,11,Loyal
PP1068450,161,1,1962.21,2,1,1,4,Lost
PP1068451,54,4,40883.52,4,4,4,12,Loyal
PP1068452,184,2,9787.050000000001,1,2,2,5,Needs Attention
PP1068453,308,2,59498.28,1,2,4,7,Regular
PP1068454,63,9,78684.93,3,5,5,13,High Value
PP1068455,252,2,80537.16,1,2,5,8,Regular
PP1068456,16,3,77320.64,5,3,5,13,High Value
PP1068457,103,1,4014.02,3,1,1,5,Needs Attention
PP1068458,170,3,87875.62,2,3,5,10,Loyal
PP1068459,31,1,1622.61,4,1,1,6,Needs Attention
PP1068460,255,3,41504.13,1,3,4,8,Regular
PP1068462,153,4,161747.28,2,4,5,11,Loyal
PP1068465,328,2,53683.14,1,2,4,7,Regular
PP1068466,60,5,11729.03,4,5,3,12,Loyal
PP1068467,157,2,14803.560000000001,2,2,3,7,Regular
PP1068468,131,2,4445.7,2,2,2,6,Needs Attention
PP1068469,305,1,433.71,1,1,1,3,Lost
PP1068470,291,1,1641.6,1,1,1,3,Lost
PP1068471,63,4,111923.62000000001,3,4,5,12,Loyal
PP1068472,233,1,96888.28,1,1,5,7,Regular
PP1068473,62,3,4575.12,4,3,2,9,Regular
PP1068474,272,2,5836.42,1,2,2,5,Needs Attention
PP1068476,234,2,5891.55,1,2,2,5,Needs Attention
PP1068477,58,2,74798.06,4,2,5,11,Loyal
PP1068478,248,1,1253.22,1,1,1,3,Lost
PP1068479,29,7,30942.33,4,5,4,13,High Value
PP1068480,227,2,5492.530000000001,1,2,2,5,Needs Attention
PP1068481,262,1,84476.52,1,1,5,7,Regular
PP1068482,30,4,46600.83,4,4,4,12,Loyal
PP1068483,149,3,7478.79,2,3,2,7,Regular
PP1068484,181,1,1724.9,2,1,1,4,Lost
PP1068485,194,3,27189.04,1,3,4,8,Regular
PP1068486,139,2,1893.69,2,2,1,5,Needs Attention
PP1068487,48,5,89831.82,4,5,5,14,High Value
PP1068488,81,3,10216.29,3,3,3,9,Regular
PP1068489,277,1,122.32,1,1,1,3,Lost
PP1068490,37,2,7699.03,4,2,2,8,Regular
PP1068491,127,3,5528.67,2,3,2,7,Regular
PP1068492,96,2,80607.09,3,2,5,10,Loyal
PP1068493,45,2,2327.23,4,2,1,7,Regular
PP1068494,27,4,87403.12999999999,5,4,5,14,High Value
PP1068495,61,7,55597.49,4,5,4,13,High Value
PP1068496,16,4,120003.95999999999,5,4,5,14,High Value
PP1068497,39,5,53877.37,4,5,4,13,High Value
PP1068498,125,1,2091.68,2,1,1,4,Lost
PP1068499,117,2,77579.26,2,2,5,9,Regular
PP1068500,304,1,47500.12,1,1,4,6,Needs Attention
PP1068501,90,5,37723.29,3,5,4,12,Loyal
PP1068502,67,3,92793.94,3,3,5,11,Loyal
PP1068503,310,1,3553.55,1,1,1,3,Lost
PP1068504,80,3,24149.739999999998,3,3,4,10,Loyal
PP1068506,81,8,36963.53,3,5,4,12,Loyal
PP1068507,103,1,543.92,3,1,1,5,Needs Attention
PP1068509,184,2,1809.33,1,2,1,4,Lost
PP1068510,4,3,130169.03000000001,5,3,5,13,High Value
PP1068511,21,1,1020.23,5,1,1,7,Regular
PP1068512,38,3,72938.08,4,3,5,12,Loyal
PP1068513,14,5,38013.09,5,5,4,14,High Value
PP1068514,16,1,47368.18,5,1,4,10,Loyal
PP1068515,223,1,2757.79,1,1,1,3,Lost
PP1068516,187,3,3633.69,1,3,1,5,Needs Attention
PP1068517,49,5,130309.91999999998,4,5,5,14,High Value
PP1068518,7,5,11034.5,5,5,3,13,High Value
PP1068519,17,3,40504.45,5,3,4,12,Loyal
PP1068520,82,4,31748.39,3,4,4,11,Loyal
PP1068521,202,5,30223.489999999998,1,5,4,10,Loyal
PP1068522,53,5,79369.08,4,5,5,14,High Value
PP1068523,83,2,42359.009999999995,3,2,4,9,Regular
PP1068524,159,4,13509.13,2,4,3,9,Regular
PP1068525,19,2,13799.11,5,2,3,10,Loyal
PP1068526,295,1,26066.5,1,1,4,6,Needs Attention
PP1068527,18,1,3248.67,5,1,1,7,Regular
PP1068528,227,1,73158.29,1,1,5,7,Regular
PP1068529,311,2,4853.6,1,2,2,5,Needs Attention
PP1068530,68,4,94403.48,3,4,5,12,Loyal
PP1068531,65,3,11730.029999999999,3,3,3,9,Regular
PP1068532,356,1,22448.15,1,1,3,5,Needs Attention
PP1068533,128,6,96682.46,2,5,5,12,Loyal
PP1068535,17,3,68823.19,5,3,5,13,High Value
PP1068536,24,5,115638.95,5,5,5,15,High Value
PP1068537,58,1,763.25,4,1,1,6,Needs Attention
PP1068538,219,5,101121.36,1,5,5,11,Loyal
PP1068539,37,4,101134.51000000001,4,4,5,13,High Value
PP1068540,133,1,1904.86,2,1,1,4,Lost
PP1068541,179,1,3213.66,2,1,1,4,Lost
PP1068542,126,2,28508.75,2,2,4,8,Regular
PP1068543,93,5,103125.25,3,5,5,13,High Value
PP1068544,35,6,76967.21,4,5,5,14,High Value
PP1068545,92,6,82226.84,3,5,5,13,High Value
PP1068546,72,1,2827.23,3,1,1,5,Needs Attention
PP1068547,30,3,38905.37,4,3,4,11,Loyal
PP1068548,25,4,135955.53,5,4,5,14,High Value
PP1068549,245,1,4472.64,1,1,2,4,Lost
PP1068550,190,4,24577.92,1,4,4,9,Regular
PP1068551,45,2,136474.02,4,2,5,11,Loyal
PP1068552,100,3,18562.38,3,3,3,9,Regular
PP1068553,6,4,32214.47,5,4,4,13,High Value
PP1068554,16,2,6218.8099999999995,5,2,2,9,Regular
PP1068555,161,2,5419.34,2,2,2,6,Needs Attention
PP1068556,264,1,339.22,1,1,1,3,Lost
PP1068557,11,4,94763.32999999999,5,4,5,14,High Value
PP1068559,86,3,19426.309999999998,3,3,3,9,Regular
PP1068560,280,1,1355.25,1,1,1,3,Lost
PP1068561,65,5,16007.25,3,5,3,11,Loyal
PP1068562,68,6,163143.85,3,5,5,13,High Value
PP1068563,1,7,73655.34,5,5,5,15,High Value
PP1068564,35,3,45298.9,4,3,4,11,Loyal
PP1068565,62,4,36551.14,4,4,4,12,Loyal
PP1068566,265,2,110202.07,1,2,5,8,Regular
PP1068567,119,2,4766.4,2,2,2,6,Needs Attention
PP1068568,72,3,15523.14,3,3,3,9,Regular
PP1068569,4,3,9472.52,5,3,2,10,Loyal
PP1068570,239,1,9011.59,1,1,2,4,Lost
PP1068571,90,4,46475.219999999994,3,4,4,11,Loyal
PP1068572,79,2,57854.13,3,2,4,9,Regular
PP1068573,31,1,1949.53,4,1,1,6,Needs Attention
PP1068574,84,3,3644.29,3,3,1,7,Regular
PP1068575,23,1,575.37,5,1,1,7,Regular
PP1068576,127,2,4313.5599999999995,2,2,2,6,Needs Attention
PP1068577,120,1,965.33,2,1,1,4,Lost
PP1068578,5,4,23445.35,5,4,4,13,High Value
PP1068579,69,4,26858.36,3,4,4,11,Loyal
PP1068580,166,3,84546.64,2,3,5,10,Loyal
PP1068581,147,3,8287.259999999998,2,3,2,7,Regular
PP1068582,44,3,18618.11,4,3,3,10,Loyal
PP1068583,265,2,3323.21,1,2,1,4,Lost
PP1068584,97,3,31205.289999999997,3,3,4,10,Loyal
PP1068585,75,3,96670.7,3,3,5,11,Loyal
PP1068587,18,1,414.87,5,1,1,7,Regular
PP1068588,172,2,19674.44,2,2,3,7,Regular
PP1068589,237,2,102583.51,1,2,5,8,Regular
PP1068590,224,3,75730.65000000001,1,3,5,9,Regular
PP1068591,119,3,20699.190000000002,2,3,3,8,Regular
PP1068592,12,2,53334.85,5,2,4,11,Loyal
PP1068593,86,4,59911.17,3,4,4,11,Loyal
PP1068594,225,2,5582.639999999999,1,2,2,5,Needs Attention
PP1068595,15,4,92550.15000000001,5,4,5,14,High Value
PP1068596,78,5,15348.33,3,5,3,11,Loyal
PP1068597,255,2,3422.7200000000003,1,2,1,4,Lost
PP1068598,1,3,8411.36,5,3,2,10,Loyal
PP1068599,101,2,3203.34,3,2,1,6,Needs Attention
PP1068600,189,3,48204.96,1,3,4,8,Regular
PP1068601,3,6,17325.09,5,5,3,13,High Value
PP1068603,38,6,13101.66,4,5,3,12,Loyal
PP1068604,262,2,61050.34,1,2,4,7,Regular
PP1068605,134,2,21909.77,2,2,3,7,Regular
PP1068606,4,5,8345.42,5,5,2,12,Loyal
PP1068607,36,6,33993.21,4,5,4,13,High Value
PP1068608,204,1,257.41,1,1,1,3,Lost
PP1068609,161,4,92604.43000000001,2,4,5,11,Loyal
PP1068610,24,2,2834.99,5,2,1,8,Regular
PP1068611,19,6,108671.29000000001,5,5,5,15,High Value
PP1068612,16,7,16043.41,5,5,3,13,High Value
PP1068613,2,6,13993.99,5,5,3,13,High Value
PP1068614,6,4,8451.79,5,4,2,11,Loyal
PP1068615,70,1,24855.64,3,1,4,8,Regular
PP1068616,229,2,5885.54,1,2,2,5,Needs Attention
PP1068617,143,1,58409.73,2,1,4,7,Regular
PP1068618,51,1,1708.11,4,1,1,6,Needs Attention
PP1068619,44,3,5225.41,4,3,2,9,Regular
PP1068620,325,1,85374.87,1,1,5,7,Regular
PP1068621,68,1,18423.92,3,1,3,7,Regular
PP1068622,141,2,17743.079999999998,2,2,3,7,Regular
PP1068623,10,4,44364.27,5,4,4,13,High Value
PP1068624,88,1,3373.65,3,1,1,5,Needs Attention
PP1068625,78,3,6022.59,3,3,2,8,Regular
PP1068626,15,3,66057.16,5,3,4,12,Loyal
PP1068627,32,3,80087.13,4,3,5,12,Loyal
PP1068628,192,1,426.32,1,1,1,3,Lost
PP1068629,136,2,5638.299999999999,2,2,2,6,Needs Attention
PP1068630,124,3,9005.91,2,3,2,7,Regular
PP1068631,41,5,98227.1,4,5,5,14,High Value
PP1068632,6,2,4959.13,5,2,2,9,Regular
PP1068633,81,3,100328.17,3,3,5,11,Loyal
PP1068634,127,4,93004.04000000001,2,4,5,11,Loyal
PP1068635,147,3,5240.2,2,3,2,7,Regular
PP1068636,89,4,63729.05,3,4,4,11,Loyal
PP1068637,40,4,18669.58,4,4,3,11,Loyal
PP1068638,360,1,3227.73,1,1,1,3,Lost
PP1068639,155,1,4912.81,2,1,2,5,Needs Attention
PP1068640,45,3,64114.28,4,3,4,11,Loyal
PP1068641,103,3,20971.11,3,3,3,9,Regular
PP1068642,9,5,19471.05,5,5,3,13,High Value
PP1068643,55,2,1184.67,4,2,1,7,Regular
PP1068644,87,2,16302.09,3,2,3,8,Regular
PP1068645,27,4,26614.370000000003,5,4,4,13,High Value
PP1068646,88,4,6851.0199999999995,3,4,2,9,Regular
PP1068647,105,1,43518.93,3,1,4,8,Regular
PP1068649,231,3,5108.58,1,3,2,6,Needs Attention
PP1068652,110,3,12649.23,2,3,3,8,Regular
PP1068653,221,2,3848.96,1,2,1,4,Lost
PP1068654,14,3,30755.379999999997,5,3,4,12,Loyal
PP1068656,50,1,1668.8,4,1,1,6,Needs Attention
PP1068657,2,4,61533.67,5,4,4,13,High Value
PP1068658,46,7,66369.85,4,5,4,13,High Value
PP1068659,3,3,24550.16,5,3,4,12,Loyal
PP1068661,106,2,88415.14,3,2,5,10,Loyal
PP1068662,193,2,3168.11,1,2,1,4,Lost
PP1068663,196,2,56941.35,1,2,4,7,Regular
PP1068664,11,2,6017.58,5,2,2,9,Regular
PP1068665,251,1,12581.63,1,1,3,5,Needs Attention
PP1068666,113,3,7070.48,2,3,2,7,Regular
PP1068667,90,3,13028.43,3,3,3,9,Regular
PP1068668,139,2,8259.46,2,2,2,6,Needs Attention
PP1068669,198,2,7755.68,1,2,2,5,Needs Attention
PP1068670,251,3,14757.89,1,3,3,7,Regular
PP1068672,61,3,40567.16,4,3,4,11,Loyal
PP1068673,81,5,103617.89,3,5,5,13,High Value
PP1068675,212,3,4257.610000000001,1,3,1,5,Needs Attention
PP1068676,218,1,78196.46,1,1,5,7,Regular
PP1068677,85,2,14954.48,3,2,3,8,Regular
PP1068678,97,1,35265.36,3,1,4,8,Regular
PP1068679,97,4,70687.62,3,4,5,12,Loyal
PP1068680,172,5,237160.41,2,5,5,12,Loyal
PP1068681,3,3,11291.79,5,3,3,11,Loyal
PP1068682,272,2,4550.400000000001,1,2,2,5,Needs Attention
PP1068683,156,4,87848.8,2,4,5,11,Loyal
PP1068684,224,3,13780.51,1,3,3,7,Regular
PP1068685,157,5,42134.17,2,5,4,11,Loyal
PP1068686,6,3,99607.45,5,3,5,13,High Value
PP1068687,141,2,3936.29,2,2,1,5,Needs Attention
PP1068688,31,1,11469.33,4,1,3,8,Regular
PP1068689,73,5,14626.84,3,5,3,11,Loyal
PP1068690,13,3,91420.09,5,3,5,13,High Value
PP1068691,117,1,4707.7,2,1,2,5,Needs Attention
PP1068692,15,3,103260.31,5,3,5,13,High Value
PP1068694,81,6,61575.39,3,5,4,12,Loyal
PP1068695,154,4,106217.91999999998,2,4,5,11,Loyal
PP1068696,158,4,12318.05,2,4,3,9,Regular
PP1068697,18,4,30599.95,5,4,4,13,High Value
PP1068698,126,2,24659.800000000003,2,2,4,8,Regular
PP1068699,17,5,51971.81,5,5,4,14,High Value
PP1068700,36,4,20958.77,4,4,3,11,Loyal
PP1068701,106,1,1584.88,3,1,1,5,Needs Attention
PP1068702,3,5,14765.32,5,5,3,13,High Value
PP1068703,164,3,7388.469999999999,2,3,2,7,Regular
PP1068704,178,3,2901.54,2,3,1,6,Needs Attention
PP1068705,18,2,5134.97,5,2,2,9,Regular
PP1068707,268,1,14752.53,1,1,3,5,Needs Attention
PP1068708,11,2,9992.5,5,2,3,10,Loyal
PP1068709,76,3,7675.59,3,3,2,8,Regular
PP1068710,337,1,3426.04,1,1,1,3,Lost
PP1068711,198,2,76873.06,1,2,5,8,Regular
PP1068712,257,1,1827.78,1,1,1,3,Lost
PP1068713,148,2,106547.06,2,2,5,9,Regular
PP1068714,34,4,15876.59,4,4,3,11,Loyal
PP1068715,26,4,28864.25,5,4,4,13,High Value
PP1068716,46,4,214220.17,4,4,5,13,High Value
PP1068717,25,2,6439.55,5,2,2,9,Regular
PP1068718,41,3,10584.26,4,3,3,10,Loyal
PP1068719,110,1,4963.75,2,1,2,5,Needs Attention
PP1068720,17,1,192.64,5,1,1,7,Regular
PP1068721,199,3,92343.92000000001,1,3,5,9,Regular
PP1068722,4,7,99755.15000000001,5,5,5,15,High Value
PP1068723,285,1,4544.42,1,1,2,4,Lost
PP1068724,273,1,249.58,1,1,1,3,Lost
PP1068725,49,4,7348.039999999999,4,4,2,10,Loyal
PP1068726,46,3,95420.62,4,3,5,12,Loyal
PP1068727,89,6,12048.24,3,5,3,11,Loyal
PP1068728,42,2,2145.41,4,2,1,7,Regular
PP1068729,236,1,1609.52,1,1,1,3,Lost
PP1068730,271,2,19896.77,1,2,3,6,Needs Attention
PP1068731,65,3,4813.33,3,3,2,8,Regular
PP1068732,68,1,3170.08,3,1,1,5,Needs Attention
PP1068733,160,1,3549.04,2,1,1,4,Lost
PP1068734,199,2,2432.88,1,2,1,4,Lost
PP1068735,283,1,2865.84,1,1,1,3,Lost
PP1068736,25,5,31026.4,5,5,4,14,High Value
PP1068737,89,4,18192.63,3,4,3,10,Loyal
PP1068739,131,2,34381.96,2,2,4,8,Regular
PP1068740,341,1,2309.94,1,1,1,3,Lost
PP1068741,18,4,101915.46,5,4,5,14,High Value
PP1068742,68,1,3284.68,3,1,1,5,Needs Attention
PP1068743,132,4,49457.33,2,4,4,10,Loyal
PP1068744,159,2,3156.13,2,2,1,5,Needs Attention
PP1068745,323,2,14714.09,1,2,3,6,Needs Attention
PP1068746,137,6,152177.64,2,5,5,12,Loyal
PP1068747,5,3,7915.65,5,3,2,10,Loyal
PP1068748,18,4,29481.129999999997,5,4,4,13,High Value
PP1068749,64,1,1532.26,3,1,1,5,Needs Attention
PP1068750,326,2,2067.2200000000003,1,2,1,4,Lost
PP1068751,299,1,1554.73,1,1,1,3,Lost
PP1068752,94,3,3744.34,3,3,1,7,Regular
PP1068753,55,2,4594.7699999999995,4,2,2,8,Regular
PP1068754,5,3,68487.77,5,3,5,13,High Value
PP1068755,74,3,8004.04,3,3,2,8,Regular
PP1068756,137,4,98681.62,2,4,5,11,Loyal
PP1068757,125,3,11430.359999999999,2,3,3,8,Regular
PP1068758,97,6,117587.29999999999,3,5,5,13,High Value
PP1068759,1,4,81959.09,5,4,5,14,High Value
PP1068760,24,2,76776.29,5,2,5,12,Loyal
PP1068761,91,2,580.75,3,2,1,6,Needs Attention
PP1068762,23,4,46936.5,5,4,4,13,High Value
PP1068763,61,6,136088.52,4,5,5,14,High Value
PP1068764,263,2,12688.95,1,2,3,6,Needs Attention
PP1068765,109,5,12522.41,3,5,3,11,Loyal
PP1068766,15,1,2849.04,5,1,1,7,Regular
PP1068768,94,4,32772.22,3,4,4,11,Loyal
PP1068769,114,2,2247.31,2,2,1,5,Needs Attention
PP1068770,271,2,3858.03,1,2,1,4,Lost
PP1068771,13,4,41925.84,5,4,4,13,High Value
PP1068772,249,2,4888.42,1,2,2,5,Needs Attention
PP1068773,255,2,10071.66,1,2,3,6,Needs Attention
PP1068774,41,7,11590.95,4,5,3,12,Loyal
PP1068775,242,1,1027.35,1,1,1,3,Lost
PP1068777,15,2,3087.07,5,2,1,8,Regular
PP1068778,44,5,57930.37,4,5,4,13,High Value
PP1068779,40,2,16394.420000000002,4,2,3,9,Regular
PP1068780,59,6,25655.29,4,5,4,13,High Value
PP1068781,7,7,109411.2,5,5,5,15,High Value
PP1068782,56,2,4206.1,4,2,1,7,Regular
PP1068783,15,4,75217.81999999999,5,4,5,14,High Value
PP1068784,51,3,55153.850000000006,4,3,4,11,Loyal
PP1068786,21,4,80096.69,5,4,5,14,High Value
PP1068787,71,1,4106.88,3,1,1,5,Needs Attention
PP1068788,4,2,3326.62,5,2,1,8,Regular
PP1068789,110,4,8476.12,2,4,2,8,Regular
PP1068790,101,3,8860.05,3,3,2,8,Regular
PP1068792,99,4,9368.470000000001,3,4,2,9,Regular
PP1068793,21,3,8003.65,5,3,2,10,Loyal
PP1068794,220,1,63818.3,1,1,4,6,Needs Attention
PP1068795,122,3,4251.1,2,3,1,6,Needs Attention
PP1068797,92,3,116811.20000000001,3,3,5,11,Loyal
PP1068798,165,3,14325.630000000001,2,3,3,8,Regular
PP1068799,43,3,45397.55,4,3,4,11,Loyal
PP1068800,296,2,1851.2,1,2,1,4,Lost
PP1068801,199,3,141747.03,1,3,5,9,Regular
PP1068802,47,2,3480.3100000000004,4,2,1,7,Regular
PP1068803,49,2,2622.69,4,2,1,7,Regular
PP1068804,146,1,4420.86,2,1,2,5,Needs Attention
PP1068805,1,3,3127.63,5,3,1,9,Regular
PP1068806,50,4,139076.44,4,4,5,13,High Value
PP1068807,15,5,10001.45,5,5,3,13,High Value
PP1068808,88,2,32166.9,3,2,4,9,Regular
PP1068809,76,2,8084.41,3,2,2,7,Regular
PP1068810,93,5,42600.21,3,5,4,12,Loyal
PP1068811,155,2,2593.66,2,2,1,5,Needs Attention
PP1068812,52,4,31713.58,4,4,4,12,Loyal
PP1068813,184,3,47012.770000000004,1,3,4,8,Regular
PP1068814,99,2,5766.639999999999,3,2,2,7,Regular
PP1068815,111,1,1018.76,2,1,1,4,Lost
PP1068816,253,3,19676.28,1,3,3,7,Regular
PP1068817,81,5,14952.470000000001,3,5,3,11,Loyal
PP1068818,306,1,3613.22,1,1,1,3,Lost
PP1068819,5,3,8425.960000000001,5,3,2,10,Loyal
PP1068820,149,4,184722.66999999998,2,4,5,11,Loyal
PP1068821,262,3,4997.2,1,3,2,6,Needs Attention
PP1068822,363,1,2910.67,1,1,1,3,Lost
PP1068823,246,1,3026.6,1,1,1,3,Lost
PP1068824,62,6,73620.91,4,5,5,14,High Value
PP1068825,114,2,3283.9,2,2,1,5,Needs Attention
PP1068826,148,1,1578.62,2,1,1,4,Lost
PP1068827,7,6,8889.17,5,5,2,12,Loyal
PP1068828,61,4,110641.18,4,4,5,13,High Value
PP1068829,4,2,5298.72,5,2,2,9,Regular
PP1068830,61,5,67916.88,4,5,4,13,High Value
PP1068831,28,3,5014.98,5,3,2,10,Loyal
PP1068832,82,3,12455.560000000001,3,3,3,9,Regular
PP1068833,118,2,39156.44,2,2,4,8,Regular
PP1068835,157,3,83333.87,2,3,5,10,Loyal
PP1068836,167,2,753.23,2,2,1,5,Needs Attention
PP1068838,40,8,24198.690000000002,4,5,4,13,High Value
PP1068839,29,4,34096.75,4,4,4,12,Loyal
PP1068841,15,4,29376.92,5,4,4,13,High Value
PP1068842,164,3,7167.07,2,3,2,7,Regular
PP1068843,224,2,16167.8,1,2,3,6,Needs Attention
PP1068844,23,2,40684.11,5,2,4,11,Loyal
PP1068845,4,3,10010.29,5,3,3,11,Loyal
PP1068846,69,5,33939.75,3,5,4,12,Loyal
PP1068847,42,1,9259.92,4,1,2,7,Regular
PP1068849,158,2,16236.519999999999,2,2,3,7,Regular
PP1068850,22,4,14795.76,5,4,3,12,Loyal
PP1068852,89,4,87500.85,3,4,5,12,Loyal
PP1068853,12,4,184421.04,5,4,5,14,High Value
PP1068854,196,2,59950.590000000004,1,2,4,7,Regular
PP1068855,62,5,114470.42000000001,4,5,5,14,High Value
PP1068856,73,4,5717.01,3,4,2,9,Regular
PP1068857,83,2,3457.03,3,2,1,6,Needs Attention
PP1068858,99,4,30558.84,3,4,4,11,Loyal
PP1068859,71,2,8330.53,3,2,2,7,Regular
PP1068860,117,1,6543.98,2,1,2,5,Needs Attention
PP1068861,164,2,11617.33,2,2,3,7,Regular
PP1068862,85,2,5814.23,3,2,2,7,Regular
PP1068863,238,3,4938.76,1,3,2,6,Needs Attention
PP1068864,123,2,34240.57,2,2,4,8,Regular
PP1068865,128,1,249.18,2,1,1,4,Lost
PP1068866,34,4,18091.09,4,4,3,11,Loyal
PP1068867,208,5,27985.840000000004,1,5,4,10,Loyal
PP1068868,225,3,6267.21,1,3,2,6,Needs Attention
PP1068869,295,2,7128.799999999999,1,2,2,5,Needs Attention
PP1068871,28,3,17432.2,5,3,3,11,Loyal
PP1068872,39,9,29196.01,4,5,4,13,High Value
PP1068873,30,5,8797.52,4,5,2,11,Loyal
PP1068874,344,1,765.33,1,1,1,3,Lost
PP1068875,75,4,2916.04,3,4,1,8,Regular
PP1068876,6,4,98734.14,5,4,5,14,High Value
PP1068877,222,1,14640.09,1,1,3,5,Needs Attention
PP1068878,59,3,15688.31,4,3,3,10,Loyal
PP1068879,60,5,166648.13,4,5,5,14,High Value
PP1068880,40,4,58995.84,4,4,4,12,Loyal
PP1068881,49,1,3743.7,4,1,1,6,Needs Attention
PP1068882,127,2,8296.15,2,2,2,6,Needs Attention
PP1068883,157,3,86902.57,2,3,5,10,Loyal
PP1068884,135,6,174099.88999999998,2,5,5,12,Loyal
PP1068885,278,2,1333.6799999999998,1,2,1,4,Lost
PP1068886,313,2,2057.92,1,2,1,4,Lost
PP1068887,260,1,2852.37,1,1,1,3,Lost
PP1068888,321,2,71670.87,1,2,5,8,Regular
PP1068889,138,1,3075.73,2,1,1,4,Lost
PP1068890,238,1,2844.21,1,1,1,3,Lost
PP1068891,17,8,132500.22,5,5,5,15,High Value
PP1068893,106,2,75690.95,3,2,5,10,Loyal
PP1068894,32,3,38383.119999999995,4,3,4,11,Loyal
PP1068895,9,4,13631.470000000001,5,4,3,12,Loyal
PP1068896,69,1,1523.74,3,1,1,5,Needs Attention
PP1068897,49,5,76823.14,4,5,5,14,High Value
PP1068898,98,5,18966.08,3,5,3,11,Loyal
PP1068899,64,6,84727.18,3,5,5,13,High Value
PP1068900,32,3,24714.21,4,3,4,11,Loyal
PP1068901,72,2,98536.6,3,2,5,10,Loyal
PP1068902,89,2,3015.09,3,2,1,6,Needs Attention
PP1068903,11,4,14645.53,5,4,3,12,Loyal
PP1068904,117,4,16997.260000000002,2,4,3,9,Regular
PP1068905,22,5,20016.510000000002,5,5,3,13,High Value
PP1068906,126,3,45584.33,2,3,4,9,Regular
PP1068907,52,6,20631.120000000003,4,5,3,12,Loyal
PP1068908,27,2,6198.049999999999,5,2,2,9,Regular
PP1068909,242,1,3871.31,1,1,1,3,Lost
PP1068911,306,2,3725.56,1,2,1,4,Lost
PP1068912,94,2,5494.73,3,2,2,7,Regular
PP1068913,106,7,46643.47,3,5,4,12,Loyal
PP1068914,59,4,55553.27,4,4,4,12,Loyal
PP1068915,61,3,8093.41,4,3,2,9,Regular
PP1068917,313,1,2599.52,1,1,1,3,Lost
PP1068918,31,3,16882.239999999998,4,3,3,10,Loyal
PP1068919,4,5,20689.42,5,5,3,13,High Value
PP1068920,285,2,71469.87999999999,1,2,5,8,Regular
PP1068921,217,1,19688.09,1,1,3,5,Needs Attention
PP1068922,87,4,16522.239999999998,3,4,3,10,Loyal
PP1068923,39,4,58138.560000000005,4,4,4,12,Loyal
PP1068924,22,3,9249.07,5,3,2,10,Loyal
PP1068925,34,6,50750.74,4,5,4,13,High Value
PP1068926,19,2,13327.27,5,2,3,10,Loyal
PP1068927,225,1,4542.87,1,1,2,4,Lost
PP1068928,41,2,5986.19,4,2,2,8,Regular
PP1068929,35,4,7209.42,4,4,2,10,Loyal
PP1068930,186,3,98765.46,1,3,5,9,Regular
PP1068931,239,1,71775.43,1,1,5,7,Regular
PP1068932,5,3,52680.36,5,3,4,12,Loyal
PP1068933,239,1,4987.73,1,1,2,4,Lost
PP1068934,6,5,125340.28,5,5,5,15,High Value
PP1068935,52,4,7677.82,4,4,2,10,Loyal
PP1068936,163,5,31513.57,2,5,4,11,Loyal
PP1068937,52,3,17808.96,4,3,3,10,Loyal
PP1068938,41,4,77174.41,4,4,5,13,High Value
PP1068940,169,3,78634.18,2,3,5,10,Loyal
PP1068941,87,2,20683.58,3,2,3,8,Regular
PP1068942,43,4,17049.92,4,4,3,11,Loyal
PP1068944,176,3,83875.73,2,3,5,10,Loyal
PP1068945,99,1,3014.57,3,1,1,5,Needs Attention
PP1068946,193,2,21590.940000000002,1,2,3,6,Needs Attention
PP1068947,6,6,176429.98,5,5,5,15,High Value
PP1068948,314,1,2178.73,1,1,1,3,Lost
PP1068949,47,4,17586.95,4,4,3,11,Loyal
PP1068950,40,5,135551.39,4,5,5,14,High Value
PP1068951,100,4,26205.16,3,4,4,11,Loyal
PP1068952,81,2,76164.84,3,2,5,10,Loyal
PP1068953,119,4,9920.79,2,4,2,8,Regular
PP1068954,104,4,18465.09,3,4,3,10,Loyal
PP1068955,28,4,5522.34,5,4,2,11,Loyal
PP1068956,40,1,2390.99,4,1,1,6,Needs Attention
PP1068957,13,1,7127.12,5,1,2,8,Regular
PP1068958,119,3,101409.37,2,3,5,10,Loyal
PP1068959,145,3,7123.88,2,3,2,7,Regular
PP1068960,164,3,170809.95,2,3,5,10,Loyal
PP1068963,291,1,146.89,1,1,1,3,Lost
PP1068964,70,3,54601.59,3,3,4,10,Loyal
PP1068965,56,1,3351.0,4,1,1,6,Needs Attention
PP1068966,2,2,1937.12,5,2,1,8,Regular
PP1068967,15,4,6568.39,5,4,2,11,Loyal
